DATED,INV_NO,CUSTOMER,ACODE,CODE,PART_NO,PART_NAME,QTY_SOLD,RATE,DISCOUNT,BASIC,GST_RATE,SPECS,PO_REF,REF_FLD,ICGST,SGST,SHE_CESS,ADDL,ENT_BY,TYPE,ENT_DT,TARR_NO,PONUM,PODATE,OLINE,STORE,UNIT,TARRIFNO,ORD_REV,TIN_NO,DESC_,PLNO,PLDT,ICODE,HSCODE,STORE_NO,PKPU,FRTPU,FULL_INVNO,NO_PACKAGES,FCRATE,FCVALUE,,
05/03/2024,032144,SCHNEIDER ELECTRIC INDIA PRIVATE LIMITED,16S079,90200622,DB72112AHC295X,FG_SIDE HOUSING FEEDER_DB72112AHC295X,4,1505.435,0,6021.74,9,-,1530522313 (LTA-186-24) Dt.22/02/24,,541.96,541.96,0,0,DMP,40,05/03/2024 19:53:27,85389000,030473,22/02/2024,-,Y,NOS,,,-,-,-,,90200622,85389000,-,0,0,232403-032144,,0,0,,
05/03/2024,032144,SCHNEIDER ELECTRIC INDIA PRIVATE LIMITED,16S079,90200802,DB72125BXCCAFX,FG_TOP HOUSING 3 HE_DB72125BXCCAFX,1,339.29,0,339.29,9,-,1530522313 (LTA-186-24) Dt.22/02/24,,30.54,30.54,0,0,DMP,40,05/03/2024 19:53:27,85389000,030473,22/02/2024,-,Y,NOS,,,-,-,-,,90200802,85389000,-,0,0,232403-032144,,0,0,,
05/03/2024,032144,SCHNEIDER ELECTRIC INDIA PRIVATE LIMITED,16S079,90200870,DB72113AXC280X,FG_TOP HOUSING-1 DOUBLE STACK_DB72113AXC280X,1,872.61,0,872.61,9,-,1530522313 (LTA-186-24) Dt.22/02/24,,78.53,78.53,0,0,DMP,40,05/03/2024 19:53:27,85389000,030473,22/02/2024,-,Y,NOS,-,,-,-,-,,90200870,85389000,-,0,0,232403-032144,,0,0,,
05/03/2024,032144,SCHNEIDER ELECTRIC INDIA PRIVATE LIMITED,16S079,90200872,DB72114AXC280X,FG_TOP HOUSING-2 DOUBLE STACK_DB72114AXC280X,1,872.61,0,872.61,9,-,1530522313 (LTA-186-24) Dt.22/02/24,,78.53,78.53,0,0,DMP,40,05/03/2024 19:53:27,85389000,030473,22/02/2024,-,Y,NOS,-,,-,-,-,,90200872,85389000,-,0,0,232403-032144,,0,0,,
05/03/2024,032144,SCHNEIDER ELECTRIC INDIA PRIVATE LIMITED,16S079,90200794,DB72122BXCFACX,FG_TOP HOUSING 2 HE_DB72122BXCFACX,1,339.29,0,339.29,9,-,1530522313 (LTA-186-24) Dt.22/02/24,,30.54,30.54,0,0,DMP,40,05/03/2024 19:53:27,85389000,030473,22/02/2024,-,Y,NOS,,,-,-,-,,90200794,85389000,-,0,0,232403-032144,,0,0,,
05/03/2024,032144,SCHNEIDER ELECTRIC INDIA PRIVATE LIMITED,16S079,90211821,DB72121BXCBADX,FG-HE T/BH 3P4W .45X.55M_DB72121BXCBADX,1,294.52,0,294.52,9,-,1530522313 (LTA-186-24) Dt.22/02/24,,26.51,26.51,0,0,DMP,40,05/03/2024 19:53:27,85389000,030473,22/02/2024,-,Y,NOS,,,-,-,-,,90211821,85389000,-,0,0,232403-032144,,0,0,,
05/03/2024,032144,SCHNEIDER ELECTRIC INDIA PRIVATE LIMITED,16S079,90211872,DB72121BXCBACX,FG-TOP HOUSING -1 HE_DB72121BXCBACX,1,267.655,0,267.65,9,-,1530522313 (LTA-186-24) Dt.22/02/24,,24.09,24.09,0,0,DMP,40,05/03/2024 19:53:27,85389000,030473,22/02/2024,-,Y,NOS,,,-,-,-,,90211872,85389000,-,0,0,232403-032144,,0,0,,
05/03/2024,032144,SCHNEIDER ELECTRIC INDIA PRIVATE LIMITED,16S079,90211873,DB72121BXCCABX,FG-TOP HOUSING -1 HE_DB72121BXCCABX,1,267.655,0,267.65,9,-,1530522313 (LTA-186-24) Dt.22/02/24,,24.09,24.09,0,0,DMP,40,05/03/2024 19:53:27,85389000,030473,22/02/2024,-,Y,NOS,,,-,-,-,,90211873,85389000,-,0,0,232403-032144,,0,0,,
05/03/2024,032144,SCHNEIDER ELECTRIC INDIA PRIVATE LIMITED,16S079,90211823,DB72121BXCDABX,FG-HE T/BH 3P4W .55X.45M_DB72121BXCDABX,1,294.52,0,294.52,9,-,1530522313 (LTA-186-24) Dt.22/02/24,,26.51,26.51,0,0,DMP,40,05/03/2024 19:53:27,85389000,030473,22/02/2024,-,Y,NOS,,,-,-,-,,90211823,85389000,-,0,0,232403-032144,,0,0,,
05/03/2024,032144,SCHNEIDER ELECTRIC INDIA PRIVATE LIMITED,16S079,90212214,DB72123BHCUAUX,FG- SIDE HOUSING-1 HE_DB72123BHCUAUX,2,466.655,0,933.31,9,-,1530522313 (LTA-186-24) Dt.22/02/24,,84,84,0,0,DMP,40,05/03/2024 19:53:27,85389000,030473,22/02/2024,-,Y,NOS,,,-,-,-,,90212214,85389000,-,0,0,232403-032144,,0,0,,
05/03/2024,032144,SCHNEIDER ELECTRIC INDIA PRIVATE LIMITED,16S079,90212217,DB72124BHCUAUX,FG- SIDE HOUSING-2 HE_DB72124BHCUAUX,2,435.81,0,871.62,9,-,1530522313 (LTA-186-24) Dt.22/02/24,,78.45,78.45,0,0,DMP,40,05/03/2024 19:53:27,85389000,030473,22/02/2024,-,Y,NOS,,,-,-,-,,90212217,85389000,-,0,0,232403-032144,,0,0,,
05/03/2024,032144,SCHNEIDER ELECTRIC INDIA PRIVATE LIMITED,16S079,90212589,DB72112AHC265X,FG- SIDE HOUSING FEEDER_DB72112AHC265X,16,1356.185,0,21698.96,9,-,1530522313 (LTA-186-24) Dt.22/02/24,,1952.91,1952.91,0,0,DMP,40,05/03/2024 19:53:27,85389000,030473,22/02/2024,-,Y,NOS,-,,-,-,-,,90212589,85389000,-,0,0,232403-032144,,0,0,,
